date,time,node,role,site,utilization_pct,latency_ms,jitter_ms,packet_loss_pct,errors,bgp_events,ospf_events,route_changes,tunnel_state,tunnel_loss_pct,tunnel_latency_ms,rekey_count,flow_bytes,flow_packets,application_type,voice_latency_ms,video_packet_loss,erp_response_time_ms,database_latency_ms,application_traffic_drop_pct,severity,affected_nodes,affected_sites,affected_service,fault_id,network_state,future_fault_type,time_to_impact_minutes,recovery_time_minutes
2024-01-04,06:42:00,ce-br2,CE,branch2,42.56,7.419,1.381,0.1596,1,0,0,0,1,0.0193,7.665,0,36511515,1417,ERP,20.021,0.387,106.259,6.793,0.453,low,"[""ce-br2""]","[""branch2""]","[""ERP""]",F000,degrading,link_failure,65,0
2024-01-04,06:42:00,ce-hub1,CE,hub1,19.41,9.452,1.769,0.2721,0,0,0,0,1,0.1797,4.97,0,9440825,38885,DATABASE,27.429,0.0362,99.908,6.907,0.6916,medium,"[""ce-hub1""]","[""hub1""]","[""DATABASE""]",F000,degrading,link_failure,65,0
2024-01-04,06:42:00,ce-hub2,CE,hub2,38.1,7.352,2.246,0.1927,0,0,0,0,1,0.1649,8.981,0,32968995,42303,DATABASE,11.46,0.1242,85.976,8.4,0.2243,low,"[""ce-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,link_failure,65,0
2024-01-04,06:42:00,p-core2,P,dc1,37.02,2.93,2.657,0.2342,2,0,0,0,1,0.076,6.032,0,16797661,13707,ERP,22.547,0.2481,189.653,1.173,0.9211,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,65,0
2024-01-04,06:42:00,pe-hub1,PE,hub1,20.91,6.752,0.828,0.1919,3,0,0,0,1,0.1381,2.341,0,9328771,49025,WEB,25.004,0.4645,173.849,6.303,0.1522,low,"[""pe-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,link_failure,65,0
2024-01-04,06:43:00,ce-br2,CE,branch2,47.71,8.855,1.919,0.1445,2,0,0,0,1,0.0903,9.154,0,12389587,9096,WEB,29.373,0.3062,95.874,5.616,0.359,low,"[""ce-br2""]","[""branch2""]","[""WEB""]",F000,degrading,link_failure,64,0
2024-01-04,06:43:00,ce-br3,CE,branch3,21.74,3.156,0.796,0.1507,2,0,0,0,1,0.1248,3.259,0,12363787,8314,ERP,22.46,0.3511,75.351,3.869,0.8715,low,"[""ce-br3""]","[""branch3""]","[""ERP""]",F000,degrading,link_failure,64,0
2024-01-04,06:43:00,ce-br5,CE,branch5,25.27,3.31,2.374,0.0277,0,0,0,0,1,0.1197,4.29,0,4354867,23531,WEB,18.501,0.2735,130.229,9.544,0.8762,low,"[""ce-br5""]","[""branch5""]","[""WEB""]",F000,degrading,link_failure,64,0
2024-01-04,06:43:00,p-core2,P,dc1,35.02,4.706,1.87,0.099,0,0,0,0,1,0.0107,4.505,0,45575747,2607,DATABASE,27.537,0.1651,191.431,5.789,0.277,low,"[""p-core2""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,64,0
2024-01-04,06:43:00,pe-hub2,PE,hub2,30.04,9.851,2.948,0.0315,0,0,0,0,1,0.0619,4.529,0,25220227,41148,VOICE,14.673,0.4126,117.912,9.695,0.3409,low,"[""pe-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_failure,64,0
2024-01-04,06:44:00,ce-br2,CE,branch2,30.84,9.837,1.071,0.0283,0,0,0,0,1,0.1983,7.665,0,24526031,35857,VIDEO,18.647,0.1803,149.331,3.632,0.5445,low,"[""ce-br2""]","[""branch2""]","[""VIDEO""]",F000,degrading,link_failure,63,0
2024-01-04,06:44:00,ce-br3,CE,branch3,32.99,3.822,2.179,0.0541,0,0,0,0,1,0.1659,7.352,0,17734893,16858,WEB,28.153,0.3822,135.066,2.229,0.8635,low,"[""ce-br3""]","[""branch3""]","[""WEB""]",F000,degrading,link_failure,63,0
2024-01-04,06:44:00,p-core1,P,dc1,47.87,9.643,0.976,0.0189,0,0,1,0,1,0.0491,5.59,0,34785775,9548,DATABASE,17.434,0.3612,70.329,7.374,0.9776,low,"[""p-core1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,63,0
2024-01-04,06:44:00,p-core2,P,dc1,35.32,6.638,1.804,0.0426,1,1,0,0,1,0.128,7.466,0,6876674,42397,DATABASE,29.952,0.1996,141.794,9.162,0.3435,low,"[""p-core2""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,63,0
2024-01-04,06:44:00,pe-dc2,PE,dc1,20.17,9.768,2.068,0.2741,0,0,0,0,1,0.0104,8.844,0,13024484,29411,DATABASE,27.032,0.022,61.287,4.846,0.8803,low,"[""pe-dc2""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,63,0
2024-01-04,06:45:00,ce-br3,CE,branch3,42.95,11.493,2.898,0.2174,0,0,0,0,1,0.0069,9.452,0,12899341,41979,VIDEO,27.085,0.4251,114.713,6.086,0.6212,medium,"[""ce-br3""]","[""branch3""]","[""VIDEO""]",F000,degrading,link_failure,62,0
2024-01-04,06:45:00,ce-br5,CE,branch5,47.36,11.76,2.623,0.2555,1,0,0,1,1,0.0609,4.588,0,2142043,2845,ERP,12.982,0.2994,163.541,1.662,0.831,low,"[""ce-br5""]","[""branch5""]","[""ERP""]",F000,degrading,link_failure,62,0
2024-01-04,06:45:00,p-core1,P,dc1,45.44,9.958,1.913,0.0456,3,0,0,0,1,0.1696,3.301,0,21281030,12242,DATABASE,26.38,0.1256,113.718,1.786,0.7531,low,"[""p-core1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,62,0
2024-01-04,06:45:00,p-core2,P,dc1,20.43,11.654,1.901,0.2201,1,0,0,0,1,0.0497,4.705,0,12721429,34918,ERP,16.155,0.0891,173.741,8.825,0.9265,medium,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,62,0
2024-01-04,06:45:00,pe-hub1,PE,hub1,46.47,9.786,1.717,0.0828,1,0,0,0,1,0.172,2.638,0,6148913,30439,VIDEO,23.008,0.2973,81.241,6.643,0.1861,low,"[""pe-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_failure,62,0
2024-01-04,06:46:00,ce-br1,CE,branch1,43.54,8.001,0.944,0.182,0,0,0,0,1,0.1043,2.398,0,8967699,25212,VOICE,27.344,0.2121,197.873,5.509,0.0519,low,"[""ce-br1""]","[""branch1""]","[""VOICE""]",F000,degrading,link_failure,61,0
2024-01-04,06:46:00,ce-br3,CE,branch3,34.98,8.843,2.691,0.1628,0,0,0,0,1,0.1109,2.895,0,39477863,44265,VIDEO,16.44,0.2311,136.552,5.038,0.5305,low,"[""ce-br3""]","[""branch3""]","[""VIDEO""]",F000,degrading,link_failure,61,0
2024-01-04,06:46:00,ce-hub1,CE,hub1,28.0,2.668,2.332,0.0882,0,0,0,1,1,0.1401,6.623,0,31583755,21374,VIDEO,10.091,0.1202,118.426,4.553,0.3139,low,"[""ce-hub1""]","[""hub1""]","[""VIDEO""]",F000,degrading,link_failure,61,0
2024-01-04,06:46:00,p-core1,P,dc1,43.66,9.708,0.545,0.1523,0,0,0,0,1,0.032,8.161,0,10450874,22173,VOICE,26.041,0.1472,149.252,8.436,0.098,low,"[""p-core1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_failure,61,0
2024-01-04,06:46:00,pe-dc1,PE,dc1,24.09,5.593,2.93,0.0117,0,0,0,0,1,0.046,2.858,0,18518000,5581,WEB,11.769,0.1892,125.546,4.807,0.4588,low,"[""pe-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,61,0
2024-01-04,06:47:00,ce-br2,CE,branch2,36.56,5.021,0.733,0.1035,1,0,0,0,1,0.1355,7.767,0,10896339,38799,DATABASE,26.691,0.2258,164.876,7.245,0.8141,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,link_failure,60,0
2024-01-04,06:47:00,ce-br3,CE,branch3,39.02,3.359,1.594,0.1201,1,0,0,0,1,0.0636,4.136,0,47801067,35395,WEB,15.907,0.0237,77.02,9.96,0.1966,low,"[""ce-br3""]","[""branch3""]","[""WEB""]",F000,degrading,link_failure,60,0
2024-01-04,06:47:00,ce-hub1,CE,hub1,25.94,6.116,2.186,0.2176,0,0,0,1,1,0.1921,8.749,0,9857938,48068,ERP,23.236,0.0359,127.118,8.688,0.2347,low,"[""ce-hub1""]","[""hub1""]","[""ERP""]",F000,degrading,link_failure,60,0
2024-01-04,06:47:00,p-core1,P,dc1,22.26,5.516,1.667,0.1707,0,0,0,0,1,0.0343,7.309,0,8538611,27180,ERP,24.521,0.0018,135.337,5.52,0.3581,low,"[""p-core1""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,60,0
2024-01-04,06:47:00,p-core2,P,dc1,15.82,4.997,1.321,0.0953,0,0,0,0,1,0.1814,8.232,0,4776886,45465,ERP,24.747,0.3512,195.261,5.988,0.1243,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,60,0
2024-01-04,06:48:00,ce-br2,CE,branch2,36.45,7.107,0.603,0.17,0,0,0,0,1,0.149,7.784,0,13650350,20080,VIDEO,23.309,0.3504,136.554,8.744,0.9283,low,"[""ce-br2""]","[""branch2""]","[""VIDEO""]",F000,degrading,link_failure,59,0
2024-01-04,06:48:00,ce-hub2,CE,hub2,18.57,5.925,1.163,0.0787,0,1,0,0,1,0.0854,5.585,0,6863232,23692,VIDEO,26.906,0.2598,145.936,4.236,0.6178,low,"[""ce-hub2""]","[""hub2""]","[""VIDEO""]",F000,degrading,link_failure,59,0
2024-01-04,06:48:00,p-core1,P,dc1,27.42,4.038,0.735,0.0262,1,0,0,0,1,0.1587,7.473,0,35813926,18685,WEB,29.812,0.0945,55.83,4.538,0.2964,low,"[""p-core1""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,59,0
2024-01-04,06:48:00,p-core2,P,dc1,25.27,7.261,2.54,0.2734,0,0,0,0,1,0.1395,6.118,0,16621386,43102,ERP,10.903,0.3636,57.441,9.655,0.4723,low,"[""p-core2""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,59,0
2024-01-04,06:48:00,pe-hub2,PE,hub2,37.77,7.399,1.798,0.2731,1,0,0,0,1,0.0688,2.427,0,3967917,4092,WEB,16.76,0.2773,71.748,8.365,0.0604,medium,"[""pe-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_failure,59,0
2024-01-04,06:49:00,ce-br1,CE,branch1,29.98,5.981,2.899,0.2401,0,0,0,0,1,0.0569,4.524,0,42800085,17787,WEB,14.99,0.2332,118.053,9.612,0.2968,low,"[""ce-br1""]","[""branch1""]","[""WEB""]",F000,degrading,link_failure,58,0
2024-01-04,06:49:00,ce-br2,CE,branch2,44.45,9.801,0.666,0.1317,0,0,0,0,1,0.1068,7.727,0,44697511,20620,VIDEO,25.912,0.2301,119.753,4.899,0.7226,low,"[""ce-br2""]","[""branch2""]","[""VIDEO""]",F000,degrading,link_failure,58,0
2024-01-04,06:49:00,ce-hub1,CE,hub1,15.31,11.655,1.735,0.2282,0,0,0,0,1,0.0079,4.251,0,32573195,9402,DATABASE,25.169,0.0786,191.667,5.134,0.9318,low,"[""ce-hub1""]","[""hub1""]","[""DATABASE""]",F000,degrading,link_failure,58,0
2024-01-04,06:49:00,pe-dc1,PE,dc1,36.28,7.012,2.196,0.1859,1,0,0,0,1,0.0811,6.714,0,42089838,46105,WEB,27.463,0.1679,97.371,2.184,0.0286,low,"[""pe-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,58,0
2024-01-04,06:49:00,pe-hub2,PE,hub2,38.75,4.742,1.058,0.1858,0,0,0,0,1,0.1681,4.371,0,48031322,29740,WEB,14.402,0.3694,130.567,7.409,0.0025,low,"[""pe-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_failure,58,0
2024-01-04,06:50:00,ce-br1,CE,branch1,43.23,10.055,1.146,0.1408,2,0,0,0,1,0.1235,9.103,0,8260483,19427,WEB,24.275,0.4179,172.561,6.506,0.5833,low,"[""ce-br1""]","[""branch1""]","[""WEB""]",F000,degrading,link_failure,57,0
2024-01-04,06:50:00,ce-br4,CE,branch4,23.67,6.297,1.571,0.2403,1,0,0,0,1,0.0154,2.203,0,33861172,2451,DATABASE,18.996,0.1041,69.821,2.152,0.6446,medium,"[""ce-br4""]","[""branch4""]","[""DATABASE""]",F000,degrading,link_failure,57,0
2024-01-04,06:50:00,p-core1,P,dc1,27.91,3.13,2.515,0.1502,1,0,0,0,1,0.0857,6.927,0,7265992,32774,VIDEO,23.942,0.0716,165.581,2.811,0.9208,low,"[""p-core1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_failure,57,0
2024-01-04,06:50:00,pe-dc1,PE,dc1,43.68,2.702,1.034,0.0693,0,0,0,0,1,0.075,5.039,0,21623256,49386,ERP,12.428,0.362,145.947,3.275,0.6018,low,"[""pe-dc1""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,57,0
2024-01-04,06:50:00,pe-dc2,PE,dc1,40.14,7.22,2.094,0.0012,2,0,0,0,1,0.0104,8.321,0,39510847,1747,VIDEO,14.393,0.4448,138.147,4.781,0.0628,low,"[""pe-dc2""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_failure,57,0
2024-01-04,06:51:00,ce-br1,CE,branch1,39.99,4.637,1.198,0.2003,2,0,0,0,1,0.0758,7.429,0,45819086,49127,ERP,26.107,0.1287,151.334,8.939,0.3965,low,"[""ce-br1""]","[""branch1""]","[""ERP""]",F000,degrading,link_failure,56,0
2024-01-04,06:51:00,ce-br2,CE,branch2,43.44,6.675,2.954,0.2186,1,0,1,0,1,0.1155,7.357,0,27566037,41142,DATABASE,27.425,0.3373,116.48,6.827,0.2118,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,link_failure,56,0
2024-01-04,06:51:00,ce-hub1,CE,hub1,47.64,8.075,0.667,0.2106,1,0,0,1,1,0.0279,2.956,0,46225183,1475,WEB,18.882,0.0816,123.72,1.151,0.0177,medium,"[""ce-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,link_failure,56,0
2024-01-04,06:51:00,pe-dc1,PE,dc1,17.62,7.097,2.601,0.2757,0,0,0,1,1,0.0652,4.214,0,25059123,42961,DATABASE,17.289,0.4178,74.212,7.374,0.5295,low,"[""pe-dc1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,56,0
2024-01-04,06:51:00,pe-hub1,PE,hub1,26.04,6.468,1.847,0.1649,0,1,0,0,1,0.1086,9.131,0,1221539,8649,DATABASE,28.463,0.0253,177.885,4.462,0.3387,low,"[""pe-hub1""]","[""hub1""]","[""DATABASE""]",F000,degrading,link_failure,56,0
2024-01-04,06:52:00,ce-br5,CE,branch5,25.88,4.663,2.06,0.1824,1,0,0,0,1,0.1372,4.334,0,7424912,31491,DATABASE,28.117,0.4407,183.657,5.794,0.6019,low,"[""ce-br5""]","[""branch5""]","[""DATABASE""]",F000,degrading,link_failure,55,0
2024-01-04,06:52:00,ce-dc1,CE,dc1,31.83,6.353,2.093,0.2455,0,0,0,0,1,0.1019,9.129,0,30030559,40917,VOICE,16.942,0.1675,177.533,2.195,0.4826,low,"[""ce-dc1""]","[""dc1""]","[""VOICE""]",F000,degrading,link_failure,55,0
2024-01-04,06:52:00,ce-hub2,CE,hub2,38.05,7.569,2.506,0.2487,0,0,0,1,1,0.1974,5.891,0,5972212,11161,WEB,12.07,0.4849,89.606,7.221,0.496,medium,"[""ce-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_failure,55,0
2024-01-04,06:52:00,pe-hub1,PE,hub1,18.96,7.363,2.062,0.2895,0,0,1,0,1,0.1388,3.747,0,1832325,33276,DATABASE,23.577,0.0198,157.28,3.585,0.7921,low,"[""pe-hub1""]","[""hub1""]","[""DATABASE""]",F000,degrading,link_failure,55,0
2024-01-04,06:52:00,pe-hub2,PE,hub2,47.48,9.094,2.637,0.0551,0,0,0,0,1,0.0386,4.098,0,17817142,13006,DATABASE,15.818,0.0715,163.108,3.56,0.5763,low,"[""pe-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,link_failure,55,0
2024-01-04,06:53:00,ce-br2,CE,branch2,39.97,10.869,0.563,0.0412,0,1,0,0,1,0.0414,7.53,0,20197248,20227,DATABASE,11.321,0.0663,146.547,6.715,0.1665,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,link_failure,54,0
2024-01-04,06:53:00,ce-br5,CE,branch5,21.61,5.495,1.215,0.2516,0,0,0,0,1,0.1801,8.782,0,8743477,2564,VIDEO,17.219,0.1767,170.475,5.932,0.5551,low,"[""ce-br5""]","[""branch5""]","[""VIDEO""]",F000,degrading,link_failure,54,0
2024-01-04,06:53:00,ce-dc1,CE,dc1,23.22,2.772,0.782,0.0474,0,0,0,0,1,0.1421,9.813,0,42654572,4465,ERP,21.461,0.3841,55.966,3.364,0.3436,low,"[""ce-dc1""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,54,0
2024-01-04,06:53:00,ce-hub2,CE,hub2,18.23,11.388,1.743,0.0666,0,0,0,0,1,0.0135,6.668,0,35567925,45679,VOICE,29.235,0.165,165.287,3.88,0.0537,medium,"[""ce-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_failure,54,0
2024-01-04,06:53:00,pe-hub1,PE,hub1,47.18,7.437,1.675,0.223,2,0,0,0,1,0.0108,9.496,0,21893798,46925,WEB,29.885,0.4358,80.267,8.173,0.4563,medium,"[""pe-hub1""]","[""hub1""]","[""WEB""]",F000,degrading,link_failure,54,0
2024-01-04,06:54:00,ce-br1,CE,branch1,41.58,9.587,1.192,0.2311,0,0,0,0,1,0.0555,5.534,0,45159507,31542,ERP,20.367,0.2113,100.908,9.14,0.5088,medium,"[""ce-br1""]","[""branch1""]","[""ERP""]",F000,degrading,link_failure,53,0
2024-01-04,06:54:00,ce-br2,CE,branch2,35.58,11.352,1.632,0.2024,1,0,0,0,1,0.0447,6.907,0,18622295,7616,DATABASE,18.676,0.2627,108.485,9.287,0.4556,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,link_failure,53,0
2024-01-04,06:54:00,ce-br3,CE,branch3,46.78,3.229,1.054,0.0648,2,0,0,0,1,0.176,7.424,0,32223194,31625,VOICE,24.811,0.3107,90.234,3.257,0.2188,low,"[""ce-br3""]","[""branch3""]","[""VOICE""]",F000,degrading,link_failure,53,0
2024-01-04,06:54:00,ce-dc1,CE,dc1,48.73,11.9,2.455,0.1221,0,0,0,0,1,0.0384,9.246,0,22886859,12581,DATABASE,13.36,0.2057,187.56,5.079,0.4119,low,"[""ce-dc1""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,53,0
2024-01-04,06:54:00,ce-hub2,CE,hub2,17.45,8.326,0.673,0.1412,1,0,0,1,1,0.0204,7.96,0,28903201,13941,VOICE,23.911,0.4239,89.106,7.243,0.1969,low,"[""ce-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_failure,53,0
2024-01-04,06:55:00,ce-br1,CE,branch1,15.05,10.385,1.816,0.0741,0,0,0,0,1,0.0775,9.688,0,30900283,7989,VIDEO,24.802,0.4181,193.123,8.075,0.1489,low,"[""ce-br1""]","[""branch1""]","[""VIDEO""]",F000,degrading,link_failure,52,0
2024-01-04,06:55:00,ce-br2,CE,branch2,32.32,7.448,1.449,0.2699,1,0,0,0,1,0.1175,8.695,0,25138061,48496,WEB,24.289,0.1057,175.279,4.937,0.7259,low,"[""ce-br2""]","[""branch2""]","[""WEB""]",F000,degrading,link_failure,52,0
2024-01-04,06:55:00,ce-dc1,CE,dc1,45.73,5.045,1.345,0.0416,0,0,0,0,1,0.1701,8.683,0,9526323,39479,WEB,11.168,0.4779,128.701,1.434,0.7172,low,"[""ce-dc1""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,52,0
2024-01-04,06:55:00,p-core1,P,dc1,40.52,6.323,1.812,0.1535,1,0,0,0,1,0.1752,5.222,0,32411064,34081,WEB,18.427,0.2188,130.127,8.561,0.9346,low,"[""p-core1""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,52,0
2024-01-04,06:55:00,pe-hub2,PE,hub2,36.83,4.842,1.646,0.2397,2,0,0,0,1,0.1774,8.796,0,22833247,15044,DATABASE,22.179,0.0409,51.361,1.209,0.506,low,"[""pe-hub2""]","[""hub2""]","[""DATABASE""]",F000,degrading,link_failure,52,0
2024-01-04,06:56:00,ce-br2,CE,branch2,46.99,2.333,1.247,0.1627,1,0,0,0,1,0.0869,2.615,0,39043152,36057,ERP,25.6,0.4499,187.804,8.757,0.7276,low,"[""ce-br2""]","[""branch2""]","[""ERP""]",F000,degrading,link_failure,51,0
2024-01-04,06:56:00,ce-br3,CE,branch3,45.95,8.617,2.295,0.1401,0,0,0,0,1,0.1121,9.844,0,32020118,37032,VIDEO,23.694,0.4647,139.651,5.72,0.1185,low,"[""ce-br3""]","[""branch3""]","[""VIDEO""]",F000,degrading,link_failure,51,0
2024-01-04,06:56:00,ce-hub2,CE,hub2,24.87,4.514,1.139,0.113,1,0,0,0,1,0.1486,8.355,0,44214681,44627,WEB,24.351,0.4027,90.616,8.342,0.8295,low,"[""ce-hub2""]","[""hub2""]","[""WEB""]",F000,degrading,link_failure,51,0
2024-01-04,06:56:00,p-core2,P,dc1,36.47,7.169,2.742,0.0589,0,0,0,0,1,0.167,2.523,0,42885584,34798,DATABASE,24.979,0.0549,148.72,4.682,0.8942,low,"[""p-core2""]","[""dc1""]","[""DATABASE""]",F000,degrading,link_failure,51,0
2024-01-04,06:56:00,pe-dc2,PE,dc1,38.25,4.412,1.098,0.1977,0,0,0,0,1,0.1549,2.48,0,2303836,17559,VOICE,21.81,0.2109,65.237,6.125,0.2037,low,"[""pe-dc2""]","[""dc1""]","[""VOICE""]",F000,degrading,link_failure,51,0
2024-01-04,06:57:00,ce-br1,CE,branch1,42.56,11.145,2.407,0.0307,0,0,0,0,1,0.0445,2.799,0,14140709,45381,DATABASE,16.528,0.182,188.072,3.268,0.1781,low,"[""ce-br1""]","[""branch1""]","[""DATABASE""]",F000,degrading,link_failure,50,0
2024-01-04,06:57:00,ce-br3,CE,branch3,20.44,10.253,0.549,0.2452,0,0,1,0,1,0.0304,9.527,0,33215082,1308,DATABASE,19.292,0.055,107.976,1.116,0.3955,low,"[""ce-br3""]","[""branch3""]","[""DATABASE""]",F000,degrading,link_failure,50,0
2024-01-04,06:57:00,pe-dc1,PE,dc1,39.48,10.423,2.173,0.1103,2,0,0,0,1,0.0289,6.982,0,3323067,2095,VIDEO,10.32,0.2238,161.72,7.272,0.5755,low,"[""pe-dc1""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_failure,50,0
2024-01-04,06:57:00,pe-hub2,PE,hub2,15.73,8.869,0.733,0.1286,0,0,0,0,1,0.1024,2.03,0,44754231,29382,VOICE,28.739,0.1333,171.262,1.245,0.5099,low,"[""pe-hub2""]","[""hub2""]","[""VOICE""]",F000,degrading,link_failure,50,0
2024-01-04,06:58:00,ce-br1,CE,branch1,49.33,9.265,2.551,0.0458,0,1,0,0,1,0.0398,8.449,0,31334695,30302,VIDEO,13.96,0.268,101.918,5.067,0.614,low,"[""ce-br1""]","[""branch1""]","[""VIDEO""]",F000,degrading,link_failure,49,0
2024-01-04,06:58:00,ce-br5,CE,branch5,27.9,4.882,2.134,0.0764,1,0,1,0,1,0.0427,6.694,0,15705195,3284,VIDEO,11.519,0.0376,60.559,3.297,0.173,low,"[""ce-br5""]","[""branch5""]","[""VIDEO""]",F000,degrading,link_failure,49,0
2024-01-04,06:58:00,ce-dc1,CE,dc1,47.97,11.195,0.581,0.0708,0,0,0,0,1,0.1508,7.044,0,37198965,31061,ERP,11.836,0.4869,101.014,3.924,0.4267,low,"[""ce-dc1""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,49,0
2024-01-04,06:58:00,p-core1,P,dc1,18.23,10.35,1.87,0.1908,0,0,0,0,1,0.1432,5.159,0,48999523,11835,ERP,12.968,0.0318,153.698,1.58,0.12,low,"[""p-core1""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,49,0
2024-01-04,06:58:00,pe-dc2,PE,dc1,37.47,3.133,1.909,0.0087,0,0,0,0,1,0.0386,9.143,0,15439036,35900,ERP,11.921,0.3147,84.71,8.182,0.6531,low,"[""pe-dc2""]","[""dc1""]","[""ERP""]",F000,degrading,link_failure,49,0
2024-01-04,06:59:00,ce-br3,CE,branch3,22.82,9.673,1.712,0.2984,0,0,0,0,1,0.1732,7.996,0,16503236,40037,WEB,27.197,0.211,109.13,9.447,0.4513,low,"[""ce-br3""]","[""branch3""]","[""WEB""]",F000,degrading,link_failure,48,0
2024-01-04,06:59:00,ce-br4,CE,branch4,42.15,3.738,0.971,0.1387,0,0,0,0,1,0.0245,8.88,0,15851031,41061,VOICE,26.011,0.1032,199.872,1.051,0.0207,low,"[""ce-br4""]","[""branch4""]","[""VOICE""]",F000,degrading,link_failure,48,0
2024-01-04,06:59:00,ce-br5,CE,branch5,27.65,6.011,2.235,0.1564,1,0,0,0,1,0.1685,7.533,0,28760971,48857,VOICE,10.064,0.4076,157.033,8.43,0.1521,low,"[""ce-br5""]","[""branch5""]","[""VOICE""]",F000,degrading,link_failure,48,0
2024-01-04,06:59:00,ce-hub1,CE,hub1,39.66,4.3,1.414,0.0957,0,0,0,0,1,0.1117,5.622,0,12968100,35349,VOICE,15.382,0.0171,138.073,5.647,0.0748,low,"[""ce-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_failure,48,0
2024-01-04,06:59:00,pe-dc2,PE,dc1,36.6,10.076,0.857,0.1271,1,0,0,0,1,0.0024,9.31,0,19761513,5460,WEB,22.702,0.2192,54.044,7.494,0.2984,low,"[""pe-dc2""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,48,0
2024-01-04,07:00:00,ce-br2,CE,branch2,20.84,5.162,1.853,0.077,0,1,0,0,1,0.1871,2.621,0,14620179,13593,DATABASE,20.941,0.4023,102.346,2.794,0.3057,low,"[""ce-br2""]","[""branch2""]","[""DATABASE""]",F000,degrading,link_failure,47,0
2024-01-04,07:00:00,ce-hub1,CE,hub1,39.38,4.171,2.793,0.211,1,1,0,0,1,0.1888,6.695,0,38571931,15232,VOICE,12.274,0.4586,194.504,2.494,0.2814,medium,"[""ce-hub1""]","[""hub1""]","[""VOICE""]",F000,degrading,link_failure,47,0
2024-01-04,07:00:00,p-core1,P,dc1,34.76,5.754,2.826,0.0691,0,0,0,0,1,0.071,9.852,0,4675015,31745,WEB,21.628,0.4929,92.564,8.913,0.1843,low,"[""p-core1""]","[""dc1""]","[""WEB""]",F000,degrading,link_failure,47,0
2024-01-04,07:00:00,p-core2,P,dc1,16.6,6.572,1.309,0.1072,1,0,0,0,1,0.1867,5.329,0,43680312,31175,VIDEO,16.06,0.2454,53.404,5.438,0.0764,low,"[""p-core2""]","[""dc1""]","[""VIDEO""]",F000,degrading,link_failure,47,0
2024-01-04,07:00:00,pe-hub2,PE,hub2,27.63,11.987,1.586,0.1078,3,0,0,0,1,0.1794,3.788,0,45384494,33312,ERP,18.54,0.2865,63.39,2.7,0.1262,medium,"[""pe-hub2""]","[""hub2""]","[""ERP""]",F000,degrading,link_failure,47,0
2024-01-04,07:01:00,ce-br1,CE,branch1,40.8,10.798,2.438,0.1667,1,1,0,0,1,0.0313,4.742,0,9129283,20618,WEB,19.695,0.4058,164.558,3.795,0.1642,low,"[""ce-br1""]","[""branch1""]","[""WEB""]",F000,degrading,link_failure,46,0
